house_id,coordinates_lat,coordinates_lng,date,trap_type,trap_location,any_meassures,adult_house,kids_house,young_kids_house,adult_room,kids_room,young_kids_room,sleep_outdoors,cook,gambiae_count,funestus_count,funestus_parensis,funestus_funestus,funestus_leesoni,gambiae_arabiensis,gambiae_quadrianulatus,gambiae_merus
6001-048,-24.8092958,32.86490277,11/9/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-018,-24.56088008,32.65999363,6/8/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-037,-25.17519793,32.48277902,6/23/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6001-009,-24.81354818,32.86599254,9/1/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-037,-24.89448688,32.35351271,11/24/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3612-265,-25.05456412,32.76542121,3/10/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-017,-24.56094175,32.6586213,8/30/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6046-169,-25.03028425,32.65115975,11/17/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
3612-030,-25.05158878,32.75390625,9/5/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6079-058,-24.48410036,32.07264458,6/30/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-021,-25.15695879,32.48914998,7/22/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-012,-24.56526966,32.65858768,12/1/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-058,-24.80530619,32.85740841,7/11/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3609-091,-25.0522354,32.78240833,11/8/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6079-079,-24.49305647,32.08408649,11/29/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-055,-24.56673162,32.65659202,11/29/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-018,-24.4871082,32.10755019,8/26/15,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
6002-016,-24.81299814,32.85490752,5/13/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-017,-24.56134496,32.6585768,4/5/16,2,1,1,2,0,0,2,0,0,NA,2,3,0,0,0,0,0,0,0
6011-062,-24.56494511,32.66504396,8/3/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-034,-24.56875011,32.66438545,10/10/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-005,-24.81571795,32.8643929,8/4/17,2,1,1,2,0,0,2,0,0,NA,2,2,0,0,0,0,0,0,0
6044-676,-25.03215671,32.63780234,6/12/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-028,-24.48976717,32.07863364,5/31/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-052,-24.90309709,32.35791006,7/20/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3605-214,-25.05227465,32.78602326,4/18/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6071-006,-25.24119341,32.46561598,2/26/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-047,-25.18062742,32.48707931,5/25/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-017,-24.56115866,32.65865281,9/9/15,1,1,1,2,0,0,2,0,0,NA,2,12,0,0,0,0,0,0,0
6011-017,-24.56108254,32.65862384,1/10/17,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
6071-052,-25.23581254,32.46072073,11/18/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-043,-25.18802751,32.50123807,7/24/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-017,-24.56095428,32.65846335,11/5/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-031,-24.56796537,32.66538468,7/30/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-117,-25.22120842,32.46093156,6/22/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-031,-24.81194963,32.86190776,9/1/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-015,-24.88967618,32.34514753,9/20/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-086,-24.80513267,32.8609021,4/4/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-529,-25.02939912,32.62394776,9/21/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-353,-25.03747888,32.61457516,3/24/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-131,-25.1483965,32.49135296,5/22/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,2,2,0,0,0,0,0
6001-093,-24.80354053,32.85939282,1/7/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-026,-24.48831021,32.09705437,5/18/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-079,-24.49295652,32.08395632,2/28/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-031,-24.89655797,32.34982177,5/19/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-016,-24.81282519,32.85462316,2/11/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-122,-25.14686183,32.49129663,11/22/17,2,1,1,1,0,0,1,0,0,NA,2,2,1,1,0,0,0,0,0
6001-050,-24.80809466,32.86479201,11/6/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-049,-24.90191679,32.34579551,5/24/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
3612-259,-25.05511395,32.7661881,10/18/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-079,-24.56908131,32.66400629,7/30/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-017,-24.56093785,32.6585236,3/21/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-018,-24.48706529,32.1074919,8/22/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-027,-25.15396728,32.48394965,7/18/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-336,-25.03120989,32.62211562,6/8/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6046-320,-25.03071576,32.64875063,9/22/17,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
3612-010,-25.05016397,32.7571318,4/19/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,9,0,0,0,0,0,0
6072-131,-25.149237,32.49119514,1/18/18,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6001-173,-24.8027848,32.86170074,6/10/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,1,1,0,0,0,0,0
6018-022,-24.88985564,32.3426371,10/25/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-058,-24.48388451,32.07258511,7/29/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-011,-25.16126805,32.48667212,1/19/18,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-017,-24.56117845,32.65862356,7/30/15,2,1,1,2,0,0,2,0,0,NA,2,5,0,0,0,0,0,0,0
6072-037,-25.1753988,32.48289623,6/21/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6002-072,-24.8040852,32.85203206,12/2/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-014,-24.48953911,32.11092248,1/31/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,1,0,0,0,0,0,0,0
6078-008,-24.48947749,32.11593523,4/20/16,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6001-039,-24.80359127,32.85937962,7/7/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,1,0,0,0,0,0,0,0
6001-102,-24.80130554,32.86085427,6/10/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-037,-24.89442958,32.35350175,5/20/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-161,-24.81587758,32.86308268,1/17/18,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6044-676,-25.03206903,32.63802521,8/6/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-098,-24.8024619,32.86212746,3/7/17,2,1,1,1,0,0,1,0,0,NA,2,2,0,0,0,0,0,2,0
6045-003,-25.03283928,32.61003489,5/11/17,2,1,1,2,0,0,2,0,0,NA,2,3,0,0,0,0,0,0,2
6018-049,-24.90203793,32.34587625,11/16/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-108,-24.80203685,32.85918482,8/31/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-013,-25.02647345,32.61625352,7/14/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-065,-24.56797969,32.6613477,1/5/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6046-169,-25.03022988,32.6511986,3/23/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-086,-24.80506356,32.86087339,10/13/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-065,-24.90092237,32.35210297,2/24/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
3609-022,-25.05320856,32.78106403,4/19/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-055,-24.56677727,32.65665674,6/6/17,2,1,1,2,0,0,2,0,0,NA,2,4,0,0,0,0,0,0,0
6079-034,-24.48823958,32.08040003,9/15/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-062,-24.56504452,32.66497617,8/2/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-049,-24.90179822,32.34586052,3/23/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6044-444,-25.03242815,32.63928619,9/22/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-016,-24.48973772,32.11020462,5/4/17,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6044-460,-25.03316371,32.64074025,5/19/16,2,1,1,2,0,0,2,0,0,NA,2,2,0,0,0,0,0,0,0
6002-058,-24.80510138,32.85796219,9/22/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-040,-24.89593689,32.35255078,8/12/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6044-431,-25.03367434,32.63801987,10/19/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-039,-24.56873635,32.66221258,9/10/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-028,-24.56367145,32.66461162,7/31/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-014,-24.48954514,32.11101019,3/1/17,2,1,1,1,0,0,1,0,0,NA,2,3,0,0,0,0,0,0,0
6018-040,-24.89588169,32.35272576,10/27/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6001-102,-24.80138904,32.86119145,7/7/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
3613-272,-25.0586494,32.76909611,12/6/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-093,-24.80328727,32.85953344,4/13/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-018,-25.15772265,32.48756838,9/22/16,2,1,1,2,0,0,2,0,0,NA,2,4,0,0,0,0,0,0,0
6072-011,-25.16155894,32.48666752,5/26/17,2,1,1,1,0,0,1,0,0,NA,2,5,0,0,0,0,0,0,1
6018-012,-24.88546619,32.34359571,4/14/16,1,2,0,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0
6045-529,-25.02921972,32.62380391,6/9/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-012,-24.48940474,32.11351724,2/16/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6079-043,-24.48693099,32.0732858,3/15/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-012,-24.88528545,32.34365654,5/24/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-006,-24.56864272,32.65980144,9/10/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-033,-24.89310315,32.35000388,3/23/16,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-065,-24.900834,32.35210657,11/25/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6044-676,-25.03199467,32.63798548,8/7/15,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-043,-25.17901024,32.48246287,6/22/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6044-431,-25.03363246,32.6381377,11/10/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-016,-24.48980637,32.11029244,5/31/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6002-084,-24.80473195,32.8553453,9/22/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-040,-24.89593016,32.35265239,7/21/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-022,-24.56258864,32.66248885,12/2/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-043,-25.17898334,32.48248369,4/27/17,2,1,1,2,0,0,2,0,0,NA,2,1,0,0,0,0,0,0,0
6079-068,-24.491182,32.08234123,5/4/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-052,-24.80719421,32.85364346,10/13/17,2,1,1,2,0,0,2,0,0,NA,2,0,1,1,0,0,0,0,0
6071-006,-25.24129668,32.46541756,6/22/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6071-006,-25.24109954,32.46571261,2/23/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-014,-24.48945685,32.11092524,5/4/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-016,-24.48982166,32.11036923,2/28/17,2,1,1,2,0,0,2,0,0,NA,2,35,1,0,0,0,0,10,1
6072-043,-25.17855719,32.48241032,8/15/17,2,1,1,2,0,0,2,0,0,NA,2,3,0,0,0,0,0,0,0
6072-021,-25.15722285,32.48918668,6/21/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-309,-25.03203624,32.62522303,4/20/17,1,1,1,1,0,0,1,0,0,NA,2,0,1,0,0,0,0,0,0
6011-010,-24.56777092,32.65846656,1/5/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-065,-24.56841974,32.66190978,4/11/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6044-444,-25.03252842,32.63934029,7/6/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
3608-136,-25.06217155,32.84737134,5/18/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-039,-24.56874119,32.66231121,8/29/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-012,-24.48921562,32.11358122,9/15/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6044-398,-25.02860353,32.63820794,10/22/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-020,-24.89153938,32.34423338,9/15/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-043,-25.17880242,32.48238621,5/25/17,2,1,1,2,0,0,2,0,0,NA,2,5,0,0,0,0,0,0,1
6078-001,-24.48177393,32.12809171,1/13/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-007,-24.5692294,32.65937997,11/7/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
3608-035,-25.06392864,32.84415124,11/15/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-022,-24.56261554,32.6624219,6/8/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-012,-24.88536284,32.34370909,7/22/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6044-676,-25.03191424,32.63818119,2/19/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-021,-25.15702188,32.48900532,6/22/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6079-028,-24.4904825,32.07879962,5/3/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-059,-24.56300638,32.66027449,4/6/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6002-072,-24.80403281,32.85204799,11/4/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-003,-24.49170321,32.11745232,6/15/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-028,-24.89370419,32.34489053,5/24/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-173,-24.80291625,32.86145498,2/11/16,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6001-081,-24.80438714,32.86274221,1/5/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-197,-25.02798217,32.6287753,11/10/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,1,0,0,0,0,0,0,0
6071-006,-25.24118784,32.46549671,7/19/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6079-022,-24.49255055,32.07923144,6/30/15,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6072-018,-25.15819192,32.48792341,2/23/17,1,1,1,2,0,0,2,0,0,NA,2,5,0,0,0,0,0,1,0
6045-353,-25.03743559,32.61458671,10/20/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6018-037,-24.89431305,32.3534885,11/25/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-021,-25.15688706,32.48892676,7/24/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6078-018,-24.4869561,32.10744014,9/16/15,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
3615-022,-25.06440962,32.81461801,7/14/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6078-001,-24.48206669,32.12787445,5/26/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-037,-24.89444429,32.35384391,12/13/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6079-043,-24.48707176,32.07349083,5/31/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-022,-24.88977367,32.34307772,8/17/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-056,-24.56194562,32.65592876,8/1/17,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6011-030,-24.5660571,32.66596169,10/11/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-009,-24.56864742,32.65828808,10/6/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-022,-24.56269435,32.66253005,7/5/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6011-031,-24.56794703,32.66558007,3/8/16,1,2,0,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0
6046-190,-25.03050737,32.64873548,11/10/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6002-103,-24.8026681,32.85424421,4/13/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
3612-259,-25.05502958,32.7658188,8/8/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-022,-24.56264791,32.66243463,10/11/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6044-438,-25.03353876,32.63893114,12/18/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6001-048,-24.80943798,32.86491607,1/17/18,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6046-287,-25.03142936,32.64691125,9/15/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-120,-25.15658093,32.48482313,12/11/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-048,-24.80935332,32.86472929,5/17/17,2,1,1,1,0,0,1,0,0,NA,2,8,0,0,0,0,0,0,3
6072-047,-25.18059875,32.48704493,1/27/17,2,1,1,1,0,0,1,0,0,NA,2,16,0,0,0,0,0,0,1
6001-053,-24.80743648,32.8641143,2/7/17,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-274,-25.03367373,32.63057064,10/23/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-009,-24.56874214,32.65808289,8/30/17,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-050,-25.1825794,32.48561619,5/22/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-065,-24.56798483,32.66152517,4/5/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-324,-25.03019927,32.62450615,3/17/16,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6072-131,-25.14922165,32.49129731,10/29/15,2,1,1,2,0,0,2,0,0,NA,2,12,0,0,0,0,0,0,0
6001-081,-24.8049377,32.86293227,9/2/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6079-043,-24.4868298,32.07344035,2/17/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6072-043,-25.17874392,32.48221686,2/23/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6046-190,-25.03057328,32.64874614,11/11/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6018-022,-24.88976512,32.34286142,10/26/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6045-404,-25.03281631,32.6157546,7/10/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6045-322,-25.03100035,32.62474308,9/16/16,2,1,1,1,0,0,1,0,0,NA,2,1,0,0,0,0,0,0,0
6071-013,-25.24444241,32.47155304,4/29/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6046-177,-25.02967473,32.64996506,8/13/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6001-161,-24.81587126,32.86309007,2/7/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-079,-24.56846978,32.66398914,7/2/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-049,-24.90209882,32.34576499,10/25/16,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-033,-24.56928595,32.66529009,9/9/15,2,1,1,1,0,0,1,0,0,NA,2,5,0,0,0,0,0,0,0
6079-068,-24.49126396,32.0821579,3/29/17,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6046-169,-25.03018192,32.65109937,8/11/17,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6011-017,-24.56114023,32.65880064,2/10/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-015,-24.88953154,32.34528624,1/20/16,2,2,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6079-022,-24.49254464,32.07921768,7/26/17,1,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6078-004,-24.48918656,32.1165195,3/29/17,2,1,1,1,0,0,1,0,0,NA,2,4,0,0,0,0,0,0,0
6079-008,-24.4969987,32.08063989,8/9/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6046-169,-25.03024466,32.65093624,9/15/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-058,-24.90421305,32.36177758,11/16/16,1,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6011-063,-24.56730866,32.66352585,9/10/15,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6045-034,-25.03060632,32.61929786,3/17/16,2,2,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,0,0
6018-049,-24.90207295,32.34576664,7/22/15,2,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
6044-676,-25.03210092,32.63788809,7/10/15,2,1,1,2,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6044-460,-25.03301895,32.64076501,12/17/15,2,1,1,1,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0
6046-177,-25.02987992,32.64982656,4/21/17,1,1,1,2,0,0,2,0,0,NA,2,0,0,0,0,0,0,0,0
